,Pregunta,Respuesta LLM,Contexto
119,¿Cuál es el principal rival del equipo HJK de Helsinki?,"{'role': 'assistant', 'content': 'No tengo información específica sobre el principal rival del equipo HJK de Helsinki.'}","El Helsingin Jalkapalloklubi (en español: Club de Fútbol de Helsinki), conocido en el ámbito internacional como «HJK Helsinki», es un club de fútbol profesional con sede en Helsinki, Finlandia. El club fue fundado en 1907 y juega en la Primera División finlandesa. 
Desde su fundación en 1907 se le considera el club de fútbol más importante a nivel nacional. El club es el más laureado del fútbol finlandés con 33 títulos de liga, además de haber conquistado 14 copas de Finlandia, 6 copas de la liga y 12 supercopas, sumando un total de 59 títulos nacionales.
Buena parte de los miembros de la selección finlandesa han jugado allí antes de partir al extranjero, entre ellos Jari Litmanen, Aki Riihilahti y Mikael Forssell. Su estrategia deportiva está basada en el desarrollo de la cantera.Helsinki (en finés: Helsinki ; en sueco: Helsingfors ) es la capital y la ciudad más grande de la República de Finlandia. Está situada en la costa sur del país, a la orilla del golfo de Finlandia. Forma parte de la región de Uusimaa. 
Las influencias del este y el oeste se encuentran presentes en la vida diaria de Helsinki. La arquitectura, la gastronomía, el diseño, las costumbres y hasta el argot local de las calles atestiguan un pasado bajo dominio ruso y sueco.
Situada junto al mar Báltico, la línea de costa de Helsinki se extiende unos 100 kilómetros, y acoge 300 islas frente al continente. 665 281 personas viven en la propia ciudad de Helsinki (enero de 2020)[1]​[2]​[3]​ y el área metropolitana (municipios de Helsinki, Espoo, Vantaa y Kauniainen) tiene una población un millón de habitantes en total. Incluyendo otros municipios cercanos, la población es de alrededor de 1,4 millones de personas.[4]​ Uno de cada cuatro finlandeses vive en Helsinki.
Helsinki es el mayor centro político, educativo, financiero, cultural y de investigación, así como una de las ciudades más importantes del norte de Europa. Aproximadamente el 70 % de las empresas extranjeras que operan en Finlandia se han establecido en la región de Helsinki.[5]​
Helsinki se eligió Capital Mundial del Diseño para el año 2012,[6]​ sede de los Juegos Olímpicos en 1952 y del 52.º Festival de Eurovisión en 2007. A Helsinki se la conoce a nivel mundial por su gran diseño, que se refleja en sus calles, comercios y edificios, formando parte de la red de ciudades creativas por la Unesco desde 2014.[7]​
En la edición de agosto de 2012, el estudio del Economist Intelligence Unit la colocó en octavo lugar en el ranking general de las mejores ciudades para vivir a nivel mundial.[8]​ En 2011, la revista Monocle estableció a la ciudad de Helsinki como la mejor ciudad para vivir y desarrollarse en el mundo entero."
120,¿Cuál es el nombre de las licencias que Microsoft usa para distribuir su código fuente compartido?,"{'role': 'assistant', 'content': 'La respuesta a la pregunta no se puede encontrar en el texto proporcionado. Sin embargo, puedo proporcionar información sobre.NET.\n\n.NET es un framework de Microsoft que permite un rápido desarrollo de aplicaciones y ofrece una manera rápida y económica, a la vez que segura y robusta, de desarrollar aplicaciones.'}","La definición de línea de código fuente es esencialmente ambigua para la mayor parte del software. Su significado varía de un lenguaje de programación a otro, pero también dentro de un mismo lenguaje de programación.
Una línea de código fuente es cada una de las líneas de un archivo de código fuente de un programa informático. Habitualmente en cada línea se ejecuta una instrucción que tiene que ejecutar el programa. También es habitual tabular las estructuras de control del programa en cuestión para una lectura más fácil. Viene a ser como la oración en libros y textos escritos en general.
En ocasiones los programadores hablan del número de “líneas de código” que tiene cierto programa para hablar de la magnitud o complejidad de este.
En computación, el número de línea de una instrucción es un punto bastante útil a la hora de compilar el programa porque habitualmente los compiladores detectan errores de programación mostrando el número de línea donde se ha encontrado el error que el programador deberá corregir para una compilación satisfactoria.
Como curiosidad, algunos programadores se divierten complicando la forma de programar, bien por diversión, como reto entre programadores, o para que sea imposible de entender para un programador poco experimentado. A este pasatiempo se le denomina programación ofuscada y uno de los puntos más habituales para programar instrucciones por línea o a veces se corta una instrucción en varias líneas. Los más experimentados en este tipo de pasatiempos, se atreven incluso a realizar obras de Ascii art con las líneas de su código fuente. En el lenguaje de programación, por ejemplo, una línea de código puede ser: una instrucción acabada en un salto de línea, una instrucción acabada en un punto y coma, cualquier línea del programa que acabe en un salto de línea. Por ejemplo:.NET es un framework de Microsoft que hace un énfasis en la transparencia de redes, con independencia de plataforma de hardware y que permite un rápido desarrollo de aplicaciones. Basada en ella, la empresa intenta desarrollar una estrategia horizontal que integre sus productos, desde el sistema operativo hasta las herramientas de mercado.
.NET podría considerarse una respuesta de Microsoft al creciente mercado de los negocios en entornos Web, como competencia a la plataforma Java de Oracle Corporation y a los diversos framework de desarrollo web basados en PHP. Su propuesta es ofrecer una manera rápida y económica, a la vez que segura y robusta, de desarrollar aplicaciones –o como la misma plataforma las denomina, soluciones– permitiendo una integración más rápida y ágil entre empresas y un acceso más simple y universal a todo tipo de información desde cualquier tipo de dispositivo."
121,¿Cuántas veces participó Magnar Solberg en los juegos olímpicos y en qué deporte compitió?,"{'role': 'assistant', 'content': 'No se menciona en el texto proporcionado que Magnar Solberg haya participado en los Juegos Olímpicos.'}","Los Juegos Olímpicos de Sapporo 1972, oficialmente conocidos como XI Juegos Olímpicos de Invierno (en japonés: 第11回オリンピック冬季競技大会, romanizado: Dai Jūichi-kai Orinpikku Tōkikyōgi Taikai), simplemente llamados Sapporo 1972 (en japonés: 札幌1972) fueron un evento multideportivo internacional que tuvo lugar en la ciudad de Sapporo, Japón entre el 3 y el 13 de febrero de 1972. Fueron los primeros Juegos Olímpicos de Invierno celebrados fuera de Europa y América del Norte. Participaron 1006 atletas (801 hombres y 205 mujeres) de 37 países.[1]​El biatlón en los Juegos Olímpicos se realiza desde la edición de Squaw Valley 1960, aunque una competición similar, la patrulla militar, ya había sido organizada en los I Juegos Olímpicos de Invierno y, como deporte de exhibición, en tres ocasiones: 1928, 1936 y 1940.
En la edición de 1992 se disputaron por primera vez pruebas femeninas, y en Sochi 2014 se introdujo la competición de relevos mixtos.
Tras el Campeonato Mundial, es la máxima competición internacional de biatlón. Es organizado por el Comité Olímpico Internacional (COI), junto con la Unión Internacional de Biatlón (IBU)."
122,¿Entre quiénes se libró la batalla de Svolder?,"{'role': 'assistant', 'content': 'No tengo información sobre la batalla de Svolder en relación con los Jomsvikings. Sin embargo, puedo decirte que la batalla de Svolder se libró entre los vikingos daneses liderados por Harald Hardrada y el rey Ólaf Haraldsson de Noruega en el año 1066.'}","Los jomsvikings, castellanizado como jomsvikingos[1]​[2]​ o Vikingos de Jomsborg[3]​ fueron unos míticos mercenarios vikingos muy activos entre los siglos X y XI, fieles al culto de Odín y Thor.
Eran leales a su creencia nórdica, pero su reputación cruzaba la frontera de las creencias y luchaban por cualquier señor capaz de pagar sus suculentos honorarios, de vez en cuando luchando junto a nobles cristianos.
Según las sagas nórdicas, en particular la saga Jomsvikinga y la saga de Olaf Tryggvason, e historias incluidas en el Flateyjarbók, su fortaleza Jomsborg estaba emplazada al sur del mar Báltico, pero la localización exacta está todavía muy discutida por historiadores modernos y arqueólogos. Muchos investigadores señalan la colina de Silberberg, al norte de la ciudad de Wolin[4]​ en la isla homónima.[5]​ Jomsborg se ha identificado como Jumne, Julin y Vineta mencionadas en registros medievales daneses y alemanes.
La leyenda de los vikingos de Jomsborg aparece en algunas sagas islandesas de los siglos XII y XIII. La existencia de Jomsborg es un asunto debatido en círculos históricos, debido sobre todo a la carencia de fuentes primarias. No existen fuentes contemporáneas que citen apelativos como Jomsvikingos y Jomsborg, pero existen tres piedras rúnicas y bastantes lausavísur que hacen referencia a sus batallas.[6]​"
123,¿Cuáles son los colores oficiales del uniforme titular del club de football noruego Fredrikstad FK?,"{'role': 'assistant', 'content': 'Lo siento, pero no tengo información sobre el club de fútbol Fredrikstad FK. ¿Puedes proporcionarme más contexto o información sobre este club?'}","El Bangor City Football Club (en galés: Clwb Pêl-droed Dinas Bangor) es un club de fútbol de Gales, con sede en Bangor. Fue fundado en 1876 y se encontraba en receso, hasta su desaparición en 2025.
Participó en la primera edición de la Copa de Gales y fue el segundo club galés que jugó la Recopa de Europa, en la temporada 1962–63. A lo largo de su historia ha jugado en múltiples ligas inglesas, formó parte de la Alliance Premier League y en 1992–93 fue uno de los pioneros en la Premier League de Gales, en la que ganó dos ligas en 1993–94 y 1994–95.El Budapest Honvéd Football Club es un club polideportivo de la capital de Hungría, Budapest, conocido internacionalmente por su sección de fútbol. El club fue fundado en 1909 como Kispesti Athlétikai Klub debido a que el club tiene su sede en el distrito de Kispest. Disputa sus partidos como local en el estadio Bozsik, que tiene capacidad para 9.500 espectadores, y juega en la NB2, segunda división del fútbol húngaro.
El club, más conocido simplemente como Honvéd, es uno de los equipos de mayor tradición e historia y uno de los más laureados del fútbol húngaro con un total de 22 títulos nacionales entre liga y copa. La época dorada del club tuvo lugar durante los años 1950, cuando fue renombrado Budapest Honvéd y se convirtió en el equipo del Ejército húngaro. Entre los futbolistas más importantes del club destacan József Bozsik, Ferenc Puskás, Sándor Kocsis y Zoltán Czibor, miembros de la poderosa selección húngara conocida como los Magiares poderosos.
Los colores del club son el rojo y el negro, pero anteriormente también utilizó en el pasado el blanco como color principal en su uniforme. A lo largo de su historia, el nombre del equipo ha sido alterado en numerosas ocasiones. Fue fundado como Kispesti Athlétikai Klub, para pasar a Kispesti FC y Budapesti Honvéd Sport Egyesület, denominación que mantuvo desde 1949 hasta 1991. Posteriormente fue renombrado Kispest–Honvéd y en 2003 adoptó su denominación actual. El escudo también se ha modificado en varias ocasiones dependiendo de la denominación del club. Las disciplinas deportivas que completan el club son waterpolo, ciclismo, gimnasia, atletismo, boxeo, tenis y balonmano."
124,¿De qué palagras griegas proviene el nombre de las plantas del genero Agastache?,"{'role': 'assistant', 'content': 'Lo siento, pero no tengo suficiente información para contestar la pregunta de manera precisa con el contexto proporcionado. Sin embargo, puedo proporcionar una respuesta general sobre el nombre del género Agastache.\n\nEl nombre del género Agastache proviene del griego antiguo ""Agastache"", que significa ""sin aguijón"". Este nombre se refiere a las propiedades de algunas plantas del género, que pueden tener una capa de líquido inflamatorio en sus hojas que puede causar irritación en la piel.'}",
125,¿Cómo se llama el segundo álbum de la banda estadounidense Blondie?,"{'role': 'assistant', 'content': 'El segundo álbum de Blondie es **Plastic Letters**, lanzado en 1977.'}","Blondie es una banda estadounidense de rock formada en 1974. A lo largo de sus dos períodos han utilizado diversos géneros, siendo identificados generalmente dentro del new wave.[1]​
Fueron pioneros y un pilar fundamental en los inicios de la escena del new wave en Estados Unidos a mediados de la década de los 70, marcando la transición del punk rock hacia este. En sus inicios, lograron tener éxito en el Reino Unido, Australia, Canadá y Nueva Zelanda, sin embargo, siguieron siendo una banda desconocida en el underground de Nueva York y en los Estados Unidos.
Fue con el lanzamiento de su tercer disco, Parallel Lines, en 1978, cuando finalmente conquistarían este mercado. Durante los siguientes tres años lanzaron varios sencillos que lograron éxito internacional, como «Heart of Glass», «One Way or Another», «Atomic», «Call Me», «Rapture» y «The Tide Is High», todas ellas canciones que exploraron una ecléctica mezcla de estilos musicales, tales como el punk, disco, synth pop, reggae y rap.
La primera formación de Blondie se separó en 1982, después del fracaso comercial del disco The Hunter y la enfermedad del guitarrista y compositor principal, Chris Stein.
En 1997 se reunirían de nuevo para una serie de conciertos y para grabar el disco No Exit, de 1998, que llegaría a ser multiplatino. Desde entonces se encuentran activos, habiendo lanzado otros cuatro álbumes y realizado exitosas giras por América, Europa, Oceanía y Asia.
Blondie ha lanzado 11 álbumes de estudio y 38 sencillos y vendido más de 40 millones de discos en todo el mundo. Tanto la banda como la cantante Debbie Harry han sido citados por numerosos artistas como influyentes y forman parte del Salón de la Fama del Rock and Roll desde 2006.[2]​
Su último disco es Pollinator, de 2017, que ha tenido gran éxito tanto en crítica como comercialmente.Blondie es el álbum debut homónimo de la banda estadounidense de new wave Blondie. El álbum fue lanzado en diciembre de 1976 bajo Private Stock Records. El primer sencillo, X Offender, fue originalmente titulado Sex Offender, pero fue renombrado debido a que las emisoras de radio no pincharían la canción con el controvertido título. 
Después de las bajas ventas y la pobre publicidad, Blondie firmó un contrato con Private Stock. Chrysalis Records firmó con la banda en 1977 y relanzó el álbum, además de lanzar su segundo álbum de estudio, Plastic Letters. Llegó hasta el puesto n.º 14 en Australia,[2]​ donde la banda ya había triunfado con su sencillo In the Flesh."
126,¿Cuándo dejó Nick Hodgson los Kaiser Chiefs?,"{'role': 'assistant', 'content': 'No tengo información sobre la salida de Nick Hodgson de Kaiser Chiefs, pero según mi conocimiento, el baterista original de la banda fue Nick Hodgson, quien se unió a la banda en 2003 y dejó la banda en 2011, pero no se menciona en el texto proporcionado.'}","Nicholas James David Hodgson (Leeds, 20 de octubre de 1977) es un baterista inglés adscrito al género indie rock. Fue líder de la banda Kaiser Chiefs, además de proporcionar los coros y composiciones.[1]​[2]​
En la secundaria estudió junto a Nick Baines (Peanut) y Simon Rix; más tarde conoció a Ricky Wilson y Andrew White (Whitey) en el club Soul Night de Leeds, lugar que actualmente no existe. Por alrededor de ocho años formaron una banda llamada Ruston Parva, renombrada posteriormente como Parva; incluso firmaron con Mantra Records para grabar un álbum, que finalmente no se realizó.
Retomó su oficio de DJ en el club Pigs que había fundado junto con Ricky, dándole la bienvenida al resto del grupo para grabar un CD con las mezclas que él había hecho en Pigs, formándose así Kaiser Chiefs, que más tarde firmó con el sello independiente B-Unique.Kaiser Chiefs es una banda indie rock[1]​[2]​ británica de Leeds, West Yorkshire (Inglaterra, Reino Unido), formada por Ricky Wilson (vocalista), Andrew 'Whitey' White (guitarra), Simon Rix (bajo), Nick 'Peanut' Baines (sintetizador, teclado) y Vijay Mistry (batería).
El álbum debut de la banda, Employment, fue lanzado en 2005 y muestra influencias del new wave y el rock punk de los años 1970. El álbum obtuvo un gran éxito internacional, con tres millones de copias vendidas. El rápido ascenso del quinteto a la escena internacional musical a principios de 2005 tuvo su momento culminante cuando abrieron el concierto Live Aid de Filadelfia. En 2007, sacaron a la venta su segundo álbum, Yours Truly, Angry Mob, cuyo primer sencillo Ruby llegó a ser número uno en el Reino Unido.
El 13 de octubre de 2008 lanzaron su tercer disco, Off with Their Heads. Su cuarto disco, The Future is Medieval, fue publicado sin previo aviso el 3 de junio de 2011, mientras que su quinto disco fue lanzado el 31 de marzo de 2014 Education, Education, Education & War, su sexto álbum Stay Together el 7 de octubre de 2016, y su séptimo álbum Duck, el 26 de julio de 2019."
127,¿En qué deporte es reconocida la canadiense Karen Percy y cuál es uno de sus logros más notables?,"{'role': 'assistant', 'content': 'La respuesta correcta es el deporte de patinaje de velocidad sobre pista corta. Uno de los logros más notables de Apolo Anton Ohno es haber sido el patinador más joven en ganar un título de Copa Mundial en diciembre de 1999, y también ser el primer estadounidense en ganar un título World Cup overall en 2001.'}","Karen Percy (Edmonton, Canadá; 10 de octubre de 1966) es una ex esquiadora alpina canadiense, ganadora de dos medallas en los Juegos Olímpicos de Calgary 1988.Apolo Anton Ohno (Seattle, Washington, 22 de mayo de 1982) es un patinador de velocidad sobre pista corta estadounidense retirado[5]​ y un ocho veces medallista (dos de oro, dos de plata y cuatro de bronce) en los Juegos Olímpicos de Invierno.
Criado por su padre, Ohno comenzó a entrenar a tiempo completo en 1996. Él ha sido el rostro de la pista corta en los Estados Unidos desde que ganó sus medallas en los Juegos Olímpicos de invierno de 2002.[6]​[7]​ A la edad de 14 años, se convirtió en el campeón nacional más joven de los Estados Unidos en 1997 y fue el campeón reinante de 2001-2009, ganando el título un total de 12 veces.[8]​[9]​ En diciembre de 1999, se convirtió en el patinador más joven en ganar un título de Copa Mundial, y se convirtió en el primer estadounidense en ganar un título World Cup overall en 2001, el cual ganó nuevamente en 2003 y 2005.[9]​[10]​ Él ganó su primer título general del campeonato mundial en los campeonatos de 2008.
Los elogios y logros de Ohno incluyen ser ser atleta masculino del Comité Olímpico y Paralímpico Estadounidense en octubre de 2003 y marzo de 2008, ewl atleta estadounidense de patinaje de velocidad del año 2003, y fue finalista en 2002, 2003 y 2006 para los Sullivan Award, que reconoce al mejor atleta aficionado en los Estados Unidos.[11]​[12]​[13]​[14]​  Desde que ganó reconocimiento a través de su deporte, Ohno ha trabajado como orador motivacional, filántropo, comenzó un negocio de suplementos nutricionales llamado 8 Zone, y en 2007, compitió y ganó el reality show Dancing with the Stars. Ohno más tarde se convirtió en presentador de una reanimación de Minute to Win It en Game Show Network y sirvió como un comentarista para la cobertura de NBC de los Juegos Olímpicos de invierno de 2014 en Sochi."
128,¿Qué hacía David F. Sandberg antes de ser famoso y cómo llegó a la fama?,"{'role': 'assistant', 'content': 'No tengo información sobre David F. Sandberg, por lo que no puedo proporcionar respuestas a la pregunta.'}","El complejo napoleónico, complejo de Napoleón, síndrome de Napoleón ,[1]​[2]​ son los términos coloquiales con los que se describe un presunto tipo de complejo de inferioridad que se dice afecta a ciertas personas, que tienen baja estatura.[cita requerida] El término se utiliza más ampliamente para describir a personas que actúan a raíz de una desventaja percibida para sobrecompensar otros aspectos de su vida.[1]​ No aparece en el Manual diagnóstico y estadístico de los trastornos mentales (DSM).[3]​ 
El complejo napoleónico toma su nombre del emperador francés Napoleón Bonaparte. Según la leyenda, Napoleón sobrecompensaba su corta estatura buscando el poder, la guerra y la conquista. Sin embargo, el caso es que Napoleón tenía la media de altura de la época, y las confusiones sobre su estatura pueden provenir de una conversión errónea de sus medidas. Según consta en las Memorias de su ayuda de cámara Constant, Napoleón medía «cinco pies, dos pulgadas y tres líneas» (168,5 cm.) y el general Gaspard Gourgaud, quien lo midió el 8 de septiembre de 1815 a bordo del Northumberland, apuntó en el «Journal de Saint-Hélène» una talla de «cinco pies y dos y media pulgadas» es decir 169 cm.[4]​ En el certificado de defunción de Napoleón, aparece una talla de 1,50 metros. 
En definitiva, los historiadores sugieren que aunque Napoleón medía aproximadamente 1,69 metros en una época en que la estatura promedio de los franceses era de 1,63 , al aparecer siempre en compañía de la Guardia Imperial, eso podría haber contribuido a la imagen de que era más bajo debido a que la Guardia Imperial tenía una estatura superior a la media (por encima de los 170 cm ).
Una posible explicación de su fama de su ""baja estatura"" es que solía hacer sobremesa y embriagarse con soldados de bajo rango. Así adquirió fama de ser un comandante bajo, es decir, de baja categoría. Lo anterior fue utilizado por los ingleses para hacerle contra propaganda de ser un general de ""poca estatura"".[5]​ En psicología, el complejo napoleónico se percibe como un estereotipo social negativo.[6]​
En 2007, las investigaciones de la University of Central Lancashire sugirieron que el complejo napoleónico (descrito según los términos de que los hombres más bajos son más agresivos para dominar a los que son más altos que ellos) puede ser un mito. El estudio encontró que los hombres bajos (menos de 1,65 metros) tenían menos probabilidades de enfurecerse que los de estatura media. El experimento incluyó sujetos peleando con palos, con uno de ellos golpeando intencionadamente los nudillos del otro. Los monitores cardiacos revelaron que los hombres altos tenían más probabilidades de enfurecerse y golpear de vuelta. El doctor Mike Eslea comentó que ""cuando la gente ve que un hombre bajo está siendo agresivo, tienden a pensar que es debido a su estatura, simplemente porque ese atributo es el más obvio y el que llama su atención"".[2]​
El estudio Wessex Growth Study es un estudio longitudinal basado en la comunidad realizado en el Reino Unido. Registró el desarrollo psicológico de los menores desde la entrada en el colegio hasta que se convertían en jóvenes adultos. El estudio tuvo controles para efectos de género y estatus socioeconómico, y encontró que ""no se han encontrado diferencias significativas en el funcionamiento de la personalidad  aspectos de la vida diaria que puedan ser atribuidos a la estatura;[7]​ lo que incluía generalizaciones asociadas con el complejo napoleónico tales como las conductas de toma de riesgos.[8]​Robert John ""Bob"" Odenkirk (Berwyn, Illinois; 22 de octubre de 1962) es un actor, comediante, guionista, director y productor estadounidense. Es conocido por haber sido uno de los creadores y el coprotagonista de la comedia Mr. Show with Bob and David de HBO, por sus papeles recurrentes en Breaking Bad, Nobody, The Larry Sanders Show y por su protagónico en el spin-off Better Call Saul.
Durante las décadas de 1980 y 1990, trabajó como guionista en programas como Saturday Night Live, Búscate la vida, The Ben Stiller Show y The Dennis Miller Show. A mediados de la década de 1990, Odenkirk y David Cross crearon la comedia de sketches Mr. Show with Bob and David, que duró cuatro temporadas, ganó un premio Emmy y se convirtió en un éxito de culto.[1]​ A principios de la década de 2000, Odenkirk descubrió a Tim Heidecker y Eric Wareheim y produjo sus series televisivas Tom Goes to the Mayor y Tim and Eric Awesome Show, Great Job!. Ha dirigido tres películas: Melvin Goes to Dinner (2003), Let's Go to Prison (2006) y The Brothers Solomon (2007). También fue uno de los directores de la comedia Movie 43 (2013)."
129,¿Qué es una fracción unitaria en matemáticas?,"{'role': 'assistant', 'content': 'Una fracción unitaria en matemáticas es un término que no se define explícitamente en el texto proporcionado, pero según mi conocimiento, una fracción unitaria es equivalente a una fracción irreducible.'}","Son números racionales, es decir, son el cociente no efectuado de dos números enteros cualesquiera pero el denominador necesariamente debe ser distinto de cero.
También son denominados como: número racional, número fraccionario, fracción simple, fracción común o fracción vulgar.
Fracción viene del vocablo latín frāctus, fractĭo -ōnis, roto, o quebrado o separado.[1]​ 
Los números fraccionarios no son un subconjunto numérico de los números racionales.
Todos los números racionales son números fraccionarios.
Un número fraccionario se escribe de la siguiente forma:

  
    
      
        
          
            a
            b
          
        
        ,
        b
        ≠
        0
      
    
    {\displaystyle {\frac {a}{b}},b\neq 0}
  

Ejemplos:

  
    
      
        
          
            1
            2
          
        
      
    
    {\displaystyle {\frac {1}{2}}}
  

  
    
      
        
          
            
              −
              6
            
            3
          
        
      
    
    {\displaystyle {\frac {-6}{3}}}
  

  
    
      
        
          
            27
            
              −
              12
            
          
        
      
    
    {\displaystyle {\frac {27}{-12}}}
  

  
    
      
        
          
            
              −
              25
            
            
              −
              7
            
          
        
      
    
    {\displaystyle {\frac {-25}{-7}}}
  

Las partes de un número fraccionario son:

El denominador 
  
    
      
        b
      
    
    {\displaystyle b}
  
 expresa la cantidad de partes iguales que representan la unidad, y el numerador 
  
    
      
        a
      
    
    {\displaystyle a}
  
 indica cuántas de ellas se toman.
Toda división es un número fraccionario y todo número fraccionario es una división:

  
    
      
        a
        :
        b
        =
        
          
            a
            b
          
        
      
    
    {\displaystyle a:b={\frac {a}{b}}}
  

Un número fraccionario 
  
    
      
        
          
            a
            b
          
        
      
    
    {\displaystyle {\frac {a}{b}}}
  
 representa el producto de 
  
    
      
        a
      
    
    {\displaystyle a}
  
 por el inverso multiplicativo de 
  
    
      
        b
      
    
    {\displaystyle b}
  
:

  
    
      
        
          
            a
            b
          
        
        =
        a
        ⋅
        
          
            1
            b
          
        
        =
        a
        ⋅
        
          b
          
            −
            1
          
        
      
    
    {\displaystyle {\frac {a}{b}}=a\cdot {\frac {1}{b}}=a\cdot b^{-1}}
  

Toda fracción siempre es menor (fracción propia), igual o mayor (fracción impropia) que la unidad, ya sea una unidad positiva o negativa.
Nótese que una fracción negativa funciona de forma indirectamente proporcional: 

Entre más partes tome del total de la unidad negativa menor será el valor; y entre menos partes tome del total la unidad negativa mayor será el valor. La recta numérica real puede ayudarnos a entender esto:

Ejemplos:

  
    
      
        −
        
          
            3
            4
          
        
        <
        −
        
          
            2
            4
          
        
      
    
    {\displaystyle -{\frac {3}{4}}<-{\frac {2}{4}}}
  

  
    
      
        −
        
          
            5
            4
          
        
        >
        −
        
          
            7
            4
          
        
      
    
    {\displaystyle -{\frac {5}{4}}>-{\frac {7}{4}}}En matemáticas, una fracción irreducible es una fracción que no se puede simplificar (reducir), es decir, que el numerador y el denominador no comparten factores en común (otro que la unidad). Una fracción está escrita en su mínima expresión (es una fracción irreducible) cuando no existe otra fracción equivalente que se pueda escribir en términos más sencillos. Una fracción que no es irreducible se dice que es reducible, o que no está escrita en su mínima expresión
Ejemplos de fracciones irreducibles son las siguientes:

  
    
      
        
          
            
              
                
              
              
                
                  2
                
              
            
            
              
                
              
              
                
                  3
                
              
            
          
        
        
        ,
        
        
          
            
              
                
              
              
                
                  3
                
              
            
            
              
                
              
              
                
                  5
                
              
            
          
        
        
        ,
        
        
          
            
              
                
              
              
                
                  4
                
              
            
            
              
                
              
              
                
                  9
                
              
            
          
        
      
    
    {\displaystyle {\cfrac {2}{3}}\;,\quad {\cfrac {3}{5}}\;,\quad {\cfrac {4}{9}}}"
